,datetime,Sample_ID,Code,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS,Turbidity,source,discharge(cfs),discharge(m/yr),rank,stage,discharge(cms),notes,datetime.1,gageheight,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,DO%,Temperature,SO4,Bromide,rank_sp,rainfall(mm),rainfall(in),pc1,pc2,binnum,F1_med,F2_med,Na_backcalc_5,Na_backcalc_95,Na_backcalc_med,Na_backcalc_mean,Ca_backcalc_5,Ca_backcalc_95,Ca_backcalc_med,Ca_backcalc_mean,Mg_backcalc_5,Mg_backcalc_95,Mg_backcalc_med,Mg_backcalc_mean,Cl_backcalc_5,Cl_backcalc_95,Cl_backcalc_med,Cl_backcalc_mean,F1_std,F2_std,F1_5,F2_5,F1_95,F2_95,F1_25,F2_25,F1_75,F2_75
2501,1996-01-14 17:19:00,QG,120000391.0,,,,13.9,2.0,150.0,0.4,1.65,0.35,0.19,0.4,,,3.3,,,,0.3,,4030.0,,EDI,78.0,535.8000444751873,99.99863555997254,,,,,,QG,,,,,,,,,,,,,,,,5.7241993581978265,-0.2172011702484427,7.0,1.2106293395539587,-0.21062933955395868,-0.5025298838701631,5.399798648080401,1.5400571370464393,1.9801033692043772,-7.807191182003026,4.21295417802762,-0.07012856463286965,-0.40325714236396887,-1.0516259808831083,0.741187152273341,0.143717924972024,-0.30337146830595,-5.2544403373691,19.543781580589105,3.3634700231670758,5.9487227270979455,37.43718533056877,37.43718533056877,-1.0221290303675803,-3.901157758140918,4.9011577581409105,2.02212903036758,1.023217933303834,-0.6579093506159908,1.657909350615991,-0.023217933303834135
2502,1996-01-14 17:29:00,QG,120000392.0,,,,13.9,1.7,150.0,0.43,1.69,0.29,0.21,0.42,,,2.9,,,,1.4,,2650.0,,EDI,78.0,535.8000444751873,99.99863555997254,,,,,,QG,,,,,,,,,,,,,,,,5.7505419105219975,-0.3804447028263543,7.0,1.215281993109727,-0.21528199310972707,-0.5272143217504656,5.399496880288163,1.5237053173673079,1.9658830165586947,-7.8547007875874675,4.220583986075338,-0.0824113055135649,-0.41661900241317174,-1.0606798003285935,0.7394728085388156,0.13976221911625245,-0.3090363336841681,-5.303084707841249,19.587708660908756,3.3489607649066357,5.943549015240818,37.60055272338148,37.60055272338148,-1.0261965626498044,-3.9210571282165017,4.9210571282164945,2.026196562649804,1.0270336958163258,-0.6648692882551077,1.664869288255108,-0.02703369581632569
2503,1996-01-14 17:44:00,QG,120000393.0,,,,13.2,1.8,150.0,0.43,1.64,0.27,0.21,0.37,,,3.5,,,,1.54,,1900.0,,EDI,59.0,405.2846490261032,99.99520859432216,,,,,,QG,,,,,,,,,,,,,,,,5.772230581194911,-0.3124969719010732,7.0,1.2194248264051728,-0.21942482640517308,-0.5475378134662128,5.399248425158038,1.5102697254297035,1.9541749428083135,-7.893654054769318,4.226865852464293,-0.0926634379470323,-0.42762025159427897,-1.0680786816603127,0.7380613341979567,0.1365607925696056,-0.31370039956824014,-5.3431351827640405,19.62387523911088,3.3356623386263395,5.939289331849283,37.735072380714634,37.735072380714634,-1.0295454928155294,-3.937440919690336,4.937440919690329,2.0295454928155285,1.0301114564905618,-0.6705996287893586,1.6705996287893587,-0.030111456490561746
2504,1996-01-14 17:59:00,QG,120000394.0,,,,15.4,2.0,180.0,0.5,2.01,0.28,0.24,0.8,,,3.9,,,,1.85,,1330.0,,EDI,23.0,157.99232080678598,99.95973315360804,,,,,,QG,,,,,,,,,,,,,,,,5.230653892052756,-0.4775699057828906,7.0,1.1205861283983416,-0.12058612839834168,-0.04472149154304644,5.4314726032917005,1.8416630919974533,2.2465312570145755,-7.031359454959798,4.077993750828457,0.17205077257359894,-0.15291369176000452,-0.8935562901860183,0.7661370147525259,0.21687045777032699,-0.1972363987297096,-4.348011028743436,18.613345900386435,3.632468870269211,6.045655704540799,34.380179728586384,34.380179728586384,-0.9461625871679005,-3.552013906535604,4.552013906535598,1.946162587167899,0.9483190607130533,-0.5373278474087029,1.5373278474087027,0.051680939286946705
2505,1996-01-14 18:14:00,QG,120000395.0,,,,17.7,2.5,210.0,0.53,2.21,0.29,0.29,0.51,13.0,,3.1,,,,2.38,,576.0,,EDI,12.0,82.43077607310573,99.83994801166185,,,,,,QG,,,,,,,,,,,,,,,,5.066122767620996,-0.07027945249665093,7.0,1.0908840774201758,-0.09088407742017585,0.10500146310325072,5.437348947066482,1.9421018790109872,2.33534917343428,-6.770247976098743,4.048115008602783,0.2481805502132387,-0.06945777483362069,-0.8405410615269134,0.7770721261183494,0.24082450706504038,-0.16185460812100302,-4.0460486045085275,18.321000089558424,3.726855006627984,6.077969833364117,33.362882642123495,33.362882642123495,-0.9207265231353313,-3.4322691821310523,4.432269182131052,1.920726523135331,0.9221865126112355,-0.4973584991265708,1.497358499126571,0.07781348738876447
2506,1996-01-14 18:15:00,QG,120000396.0,,,,16.8,2.6,210.0,0.53,2.23,0.3,0.3,0.52,,,3.3,,,,2.39,,520.0,,EDI,12.0,82.43077607310573,99.83994801166185,,,,,,QG,,,,,,,,,,,,,,,,5.00191697686321,-0.040887662369701906,7.0,1.07921956518729,-0.07921956518729012,0.16106668916783193,5.439794613710167,1.980828758391021,2.3700090262546976,-6.6744175958207554,4.041504495535028,0.2776296593552329,-0.03689036147532562,-0.8170621621401633,0.7813031204676176,0.25010159516001584,-0.14804739776913592,-3.928212320984059,18.211003803052392,3.7666649178084803,6.0905799349538725,32.966175605036874,32.966175605036874,-0.9107713069269798,-3.3927216838994028,4.392721683899403,1.9107713069269794,0.9122780261951264,-0.48109598475419013,1.48109598475419,0.08772197380487343
2512,1996-03-05 13:15:00,QG,120000402.0,,19.4,5.7,49.1,6.9,140.0,0.5,5.33,0.55,1.01,2.26,5.0,,3.9,,,,12.8,,46.0,,EDI,0.67,4.60238499741507,88.18832826269342,,,,,,QG,,,,,,,,,,,,,,,,-0.07204236836971735,0.46569349299415663,5.0,0.18164136926657282,0.8183586307334272,4.650471101647679,5.718475009122828,5.087462605250241,5.109056112927542,1.506584989031009,3.558672050962687,2.6301773592858204,2.536798544293,0.6238895898937793,1.1369251535932503,1.0019201471751693,0.9430882018333873,4.925867547657818,8.971243339825708,6.522230275445339,7.0871122110963904,6.043271922718948,6.043271922718948,-0.27745513463552846,0.280958865823931,0.7190411341760674,1.277455134635528,0.11492407837312363,0.7284358670916512,0.27156413290834874,0.8850759216268765
2514,1996-04-16 13:25:00,QG,120000404.0,,19.8,6.9,52.0,7.7,180.0,0.47,6.83,0.52,1.04,2.44,,,1.6,,,,15.6,,7.0,,EDI,0.21,1.4425385812793503,26.260457004908176,,,,,,QG,,,,,,,,,,,,,,,,-1.167949347897437,0.9991656636209402,1.0,-0.03041298408923119,1.030412984089231,5.304826253913928,6.194164092228172,5.717410379985849,5.700653446548236,2.7729252844936894,4.114600757499138,3.1910352098810444,3.0926807347198064,1.0096182555153244,1.32736878350112,1.1682880950664964,1.178758816801763,5.415529348670516,8.395597576459767,6.993035126248346,7.302349780505618,8.752599391136753,8.752599391136753,-0.4718087098501621,0.7947236562760744,0.20527634372392545,1.4718087098501613,-0.09511783043193335,0.950473894619547,0.049526105380452976,1.0951178304319333
2515,1996-05-21 15:45:00,QG,120000405.0,,20.3,7.0,53.5,7.4,90.0,0.33,6.95,0.5,1.08,2.72,21.0,,1.1,,,,20.1,,3.0,,EDI,0.13,0.8930000741253121,4.126542610510123,,,,,,QG,,,,,,,,,,,,,,,,-1.3692177870687574,0.6473264197637316,0.0,-0.06569940627824793,1.0656994062782477,5.417199607300905,6.3489031273613,5.83408278818,5.809303062053985,2.841781356519507,4.234277475467246,3.2948318530037426,3.1947710972417585,1.020203807587683,1.3669162059229991,1.2008649572745012,1.2220408267892096,5.44186770276892,8.550690059526033,7.094259339974974,7.341879166169982,9.709621684467693,9.709621684467695,-0.5702067260324722,0.826922150578861,0.1730778494211389,1.5702067260324726,-0.13615289186146243,0.9949550210192093,0.0050449789807905585,1.1361528918614625
2610,1997-03-12 12:45:00,QG,120000488.0,,19.3,7.0,52.7,7.5,110.0,0.33,6.34,0.47,1.04,2.57,,,1.1,,,,19.1,,13.0,,EDI,0.33,2.266846342010408,59.18376024440612,,,,,,QG,,,,,,,,,,,,,,,,-0.9590479626868005,0.7078921812942897,2.0,0.007099348277347441,0.9929006517226525,5.194353277710779,6.061064002443569,5.599062326013543,5.587883380485187,2.665625411603753,3.983088927789101,3.08726902540851,2.9867186761113853,0.966829761869945,1.288515013682924,1.137560626988971,1.1338353708889093,5.397317361758167,8.241929118231369,6.883716460568934,7.261321274219135,7.851861911415382,7.851861911415382,-0.39853465880758837,0.7404473486246261,0.25955265137537337,1.3985346588075875,-0.05297542409697484,0.9149074682408063,0.08509253175919357,1.0529754240969749
2612,1997-04-14 12:30:00,QG,120000490.0,,19.4,7.0,55.8,7.3,120.0,0.33,6.53,0.5,1.11,2.8,,,1.0,,,,21.1,,10.0,,EDI,0.21,1.4425385812793503,26.260457004908176,,,,,,QG,,,,,,,,,,,,,,,,-1.2480147605803409,0.41358957088441933,1.0,-0.044732582534066236,1.044732582534066,5.349055112987965,6.249033103676341,5.766297345305069,5.743874710344612,2.8026319523377308,4.163082046357472,3.2341241800274343,3.133292700708702,1.0113168638416068,1.342946534277628,1.1814606518659772,1.1959765783428087,5.422024912069939,8.464573190418779,7.033662471691603,7.3180747326608255,9.1243416691596,9.1243416691596,-0.5098025608870564,0.8064363619746384,0.19356363802536147,1.509802560887056,-0.11162486983476301,0.9667247098992334,0.033275290100766616,1.1116248698347628
2618,1997-05-21 13:15:00,QG,120000496.0,,20.3,7.0,55.3,7.6,130.0,0.4,6.36,0.51,1.1,2.76,,,1.3,,,,19.5,,8.0,,EDI,0.3,2.060769401827644,51.47825971068794,,,,,,QG,,,,,,,,,,,,,,,,-1.221087463909643,0.5486056362716756,2.0,-0.03994716569745635,1.0399471656974562,5.333683964718087,6.235358228452923,5.7494617577032425,5.729338698429786,2.7935747221269684,4.1448043709228575,3.2207731126655403,3.1196342379603266,1.0103824127509444,1.3372561978160282,1.1770759196023495,1.1901859659237235,5.4227613195177415,8.442815795193832,7.021347993085631,7.312786176246408,8.997894025174075,8.997894025174075,-0.5008899478261774,0.8016647283362994,0.19833527166370007,1.5008899478261766,-0.10624085781105014,0.9604508172647793,0.03954918273522075,1.1062408578110503
2619,1997-06-02 14:15:00,QG,120000497.0,,,,,4.7,120.0,0.57,3.7,0.61,0.46,1.05,6.0,,4.9,,,,2.75,,3590.0,,EDI,24.0,164.8615521462115,99.96246203366296,,,,,,QG,,,,,,,,,,,,,,,,3.073220665455307,0.6548999391201415,7.0,0.7346395034654927,0.26536049653450733,1.938880675429849,5.475794064581046,3.1671057976940467,3.4111663657989717,-3.511271972868973,3.6835201773586923,1.184044644058945,0.9414115841109065,-0.1765671664096343,0.8873897158662509,0.5326347581117794,0.2667113858573888,0.08041082445569964,14.561723372391764,4.82878304677843,6.469378422371925,21.167801573578675,21.167801573578675,-0.6073498178545311,-1.9329531926288153,2.9329531926288093,1.6073498178545313,0.6188685325885214,-0.005671236680472944,1.005671236680473,0.38113146741147863
2620,1997-06-02 14:20:00,QG,120000498.0,,,,,4.4,120.0,0.63,3.41,0.6,0.4,0.92,,,4.3,,,,2.28,,3850.0,,EDI,24.0,164.8615521462115,99.96246203366296,,,,,,QG,,,,,,,,,,,,,,,,3.485082488215534,0.6219420146211947,7.0,0.8080700905372471,0.191929909462753,1.5595651344172097,5.4734397391031635,2.913932034908294,3.188833302211645,-4.236039624363615,3.7770478615629837,0.9939233113528043,0.7325009224708235,-0.31222926073773116,0.8549629773775027,0.4720783621063139,0.17814207216095607,-0.82601240100662,15.356819328998942,4.606483059980464,6.388488219718436,23.660151688174047,23.660151688174047,-0.6706096395406066,-2.2457305950913367,3.245730595091327,1.6706096395406058,0.6813949440351763,-0.10816787745735659,1.1081678774573567,0.31860505596482364
2621,1997-06-02 14:25:00,QG,120000499.0,,,,,4.5,140.0,0.6,3.31,0.59,0.39,0.84,,,4.2,,,,1.49,,4680.0,,EDI,24.0,164.8615521462115,99.96246203366296,,,,,,QG,,,,,,,,,,,,,,,,3.5656603480646445,0.7120420330155739,7.0,0.8223309998193946,0.17766900018060533,1.482967297871106,5.4769285836509205,2.8641919662745483,3.1453354069284556,-4.356582714500367,3.788012636579182,0.9549056003671664,0.6916290254306814,-0.3392866093838961,0.8504563828314393,0.4606160676566444,0.160814110811849,-0.9954928647024786,15.496519446413195,4.561222341178031,6.372662622267064,24.150109662524795,24.150109662524795,-0.6823796574320884,-2.317561560825443,3.317561560825439,1.682379657432087,0.6932540046520236,-0.12724630045594662,1.1272463004559468,0.3067459953479764
2622,1997-06-02 14:30:00,QG,120000500.0,,,,,4.4,140.0,0.5,3.08,0.54,0.35,0.77,,,3.7,,,,1.31,,6360.0,,EDI,57.0,391.5461863472522,99.99466916454384,,,,,,QG,,,,,,,,,,,,,,,,3.8161558437766443,0.714477305455623,7.0,0.8666323495973904,0.13336765040260962,1.2450389792450642,5.4880435865226795,2.7104288784511104,3.0101118248949787,-4.800391496967537,3.823040743164766,0.8338563361659251,0.5645689852542438,-0.42176803177792466,0.8451454192617486,0.42436802781757726,0.10694601012076912,-1.4875399040551522,15.946089296642175,4.4242636025631725,6.323464978076275,25.677304349508987,25.677304349508987,-0.7189695652775796,-2.5193343353425472,3.519334335342547,1.7189695652775774,0.7316486996473403,-0.18992756264607813,1.1899275626460781,0.26835130035265975
2623,1997-06-02 14:35:00,QG,120000501.0,,,,,4.3,150.0,0.57,3.08,0.52,0.34,0.72,,,3.4,,,,1.62,,5500.0,,EDI,57.0,391.5461863472522,99.99466916454384,,,,,,QG,,,,,,,,,,,,,,,,3.8950026752270235,0.717588971899107,7.0,0.8810919265999406,0.1189080734000594,1.1692916510385019,5.49133460151259,2.661823440197506,2.9675483809879397,-4.931939547640456,3.8349068403396935,0.7966619823084633,0.5245751261096124,-0.44880273902348655,0.8405861224625024,0.41276538101658794,0.08999029982478664,-1.6551667816776914,16.083819904655677,4.38147638167973,6.30797935687482,26.15915457320063,26.15915457320063,-0.730877916286425,-2.569314229519745,3.5693142295197395,1.7308779162864223,0.743777862059256,-0.20797297625276642,1.2079729762527665,0.25622213794074405
2624,1997-06-02 14:40:00,QG,120000502.0,,,,,4.1,160.0,0.67,2.89,0.49,0.32,0.66,,,3.2,,,,1.38,,4750.0,,EDI,57.0,391.5461863472522,99.99466916454384,,,,,,QG,,,,,,,,,,,,,,,,4.115888543005456,0.6525782868796339,7.0,0.9204111547491716,0.07958884525082845,0.9592281305140543,5.497080677186124,2.525657401978367,2.848308798748446,-5.295925853256945,3.889599905832832,0.6929416996257538,0.4125341205236167,-0.5211288144791546,0.8278134566313492,0.3799521022414577,0.04248963665755342,-2.177647938200282,16.549201997551375,4.256152622263642,6.26459708247963,27.511599193685665,27.511599193685665,-0.7670550206679735,-2.734280743510898,3.734280743510895,1.7670550206679727,0.7776060880595405,-0.263733211648905,1.263733211648905,0.2223939119404596
2625,1997-06-02 14:45:00,QG,120000503.0,,,,,4.2,150.0,0.63,2.93,0.49,0.31,0.65,,,3.4,,,,1.07,,3740.0,,EDI,66.0,453.3692684020815,99.99682688365704,,,,,,QG,,,,,,,,,,,,,,,,4.090722122967249,0.7256669517687063,7.0,0.9158466081674986,0.08415339183250137,0.9829484772405983,5.4971860762039535,2.540478055870456,2.8618942464821386,-5.257112238502767,3.88320763886803,0.7049716824050174,0.425299405312722,-0.5133578929602447,0.8292686980940438,0.38363456565503407,0.04790157927472047,-2.1249868595536863,16.510244115608455,4.270657522157352,6.269539800411878,27.35733075881235,27.35733075881235,-0.7629332168885422,-2.718551551819266,3.718551551819265,1.762933216888541,0.773765393835229,-0.2565499912486789,1.2565499912486788,0.22623460616477098
2626,1997-06-02 14:55:00,QG,120000504.0,,,,,4.8,180.0,0.57,3.13,0.47,0.33,0.65,13.0,,3.0,,,,1.28,,3150.0,,EDI,66.0,453.3692684020815,99.99682688365704,,,,,,QG,,,,,,,,,,,,,,,,3.7771513615759473,1.0124979752815095,7.0,0.8597720530119097,0.14022794698809016,1.2820866349025568,5.486415565038049,2.734550370444331,3.0311673963077364,-4.734817890790175,3.8141854583852464,0.8529273343528709,0.584353417151493,-0.408521882765991,0.8473614041024627,0.42993625406092373,0.11533377521258742,-1.4231563468286423,15.877955790831804,4.44485075052479,6.33112550958285,25.43913185442975,25.43913185442975,-0.7132721757687261,-2.4910919819235757,3.4910919819235717,1.713272175768724,0.7259173299011544,-0.17990556071849664,1.1799055607184967,0.27408267009884557
2627,1997-06-02 15:05:00,QG,120000505.0,,,,,5.1,200.0,0.57,3.42,0.48,0.37,0.73,6.0,,,,,,1.34,,1800.0,,EDI,27.0,185.4692461644879,99.96944288961744,,,,,,QG,,,,,,,,,,,,,,,,3.431334181789798,1.1055564278718142,7.0,0.7987717966909673,0.20122820330903268,1.6097901523255935,5.471112555355967,2.946718558241243,3.21784794977032,-4.143980311439514,3.7692435134918862,1.0192870122728646,0.7597639355420052,-0.29438030399883514,0.8586001749231159,0.48010618415108985,0.18970044040341663,-0.7129628869967061,15.239265355422027,4.636115826147222,6.3990444576574355,23.333719582108916,23.333719582108916,-0.66275861781513,-2.2109701881970905,3.2109701881970896,1.6627586178151297,0.6732294842020685,-0.09467345356016603,1.094673453560166,0.3267705157979315
2628,1997-06-02 15:15:00,QG,120000506.0,,,,,5.2,240.0,0.6,3.04,0.52,0.3,0.57,,,3.1,,,,1.48,,1090.0,,EDI,10.0,68.6923133942548,99.77248755821084,,,,,,QG,,,,,,,,,,,,,,,,3.7965955914944916,1.2632594078518817,7.0,0.8632277160823338,0.13677228391766608,1.2636179078767587,5.487227154431713,2.722503033760763,3.020670926453094,-4.769583790065319,3.8200970122617406,0.8433217552599475,0.5744906264948049,-0.41526180779818905,0.8462764855833999,0.427184743736169,0.1111523677500094,-1.455252368081912,15.91192120909621,4.434871462677387,6.32730663730182,25.557847573633715,25.557847573633715,-0.716112396822697,-2.505171153914467,3.5051711539144645,1.7161123968226946,0.7287399148561173,-0.18513285651325695,1.185132856513257,0.2712600851438828
2629,1997-06-02 16:25:00,QG,120000507.0,,,,,3.7,140.0,0.57,2.67,0.43,0.29,0.56,,,2.6,,,,0.7,,3370.0,,EDI,79.0,542.6692758146127,99.9988259469531,,,,,,QG,,,,,,,,,,,,,,,,4.454357874354106,0.5324523108099684,7.0,0.9807514023770781,0.019248597622921814,0.653927606556641,5.497535477528762,2.3178373144193394,2.66559479319975,-5.817939640403724,3.9477792473145623,0.5332613682535559,0.24085068678596286,-0.635827509778428,0.8125676530768635,0.33009405636297107,-0.03029690175946202,-2.864701964111987,17.14392588578124,4.073217764835868,6.198121261483916,29.590346308608197,29.590346308608197,-0.8201947607770032,-2.983206017916226,3.9832060179162245,1.8201947607770026,0.8297832578439314,-0.34769770465147304,1.3476977046514729,0.17021674215606863
2630,1997-06-02 16:35:00,QG,120000508.0,,,,,3.6,140.0,0.53,2.7,0.42,0.28,0.54,,,2.5,,,,0.97,,1960.0,,EDI,48.0,329.72310429242293,99.9907345002786,,,,,,QG,,,,,,,,,,,,,,,,4.501621007339969,0.5214385922381009,7.0,0.9888068329241946,0.011193167075805322,0.6081800946947409,5.500418869440835,2.2886592931433976,2.640081000537324,-5.89083252834741,3.9550012274267403,0.5105606108040377,0.21687717956189623,-0.650502920356697,0.8098386035393479,0.3235025180185441,-0.04046065819516853,-2.964111128231795,17.236404256483198,4.045119991845237,6.188838720121773,29.881154217274155,29.881154217274155,-0.8282978035411546,-3.019264181466547,4.019264181466546,1.8282978035411543,0.8371209736981865,-0.35910207751389556,1.3591020775138953,0.16287902630181347
2631,1997-06-02 16:45:00,QG,120000509.0,,,,,3.8,150.0,0.57,2.75,0.46,0.26,0.51,,,2.4,,,,0.76,,2140.0,,EDI,38.0,261.03079089816816,99.98432480526584,,,,,,QG,,,,,,,,,,,,,,,,4.470972919171757,0.667767847060263,7.0,0.9836809608003629,0.016319039199637203,0.6378453684174838,5.498549115068627,2.3075324812593476,2.6566255865100326,-5.843564657696475,3.9503180871174988,0.5251678664406935,0.23242295735288962,-0.64099635507,0.8116566022669494,0.3277921170392676,-0.03386990375967826,-2.8996486046072327,17.176436051248597,4.0616300019318246,6.194858044870669,29.692564050468256,29.692564050468256,-0.8229414163705164,-2.9944231724176222,3.9944231724176205,1.8229414163705162,0.8323775180332642,-0.3515140441543512,1.3515140441543516,0.16762248196673576
2632,1997-06-02 17:00:00,QG,120000510.0,,,,,4.6,180.0,0.73,3.16,0.48,0.3,0.57,,,3.2,,,,1.86,,1100.0,,EDI,13.0,89.30000741253122,99.86431754517568,,,,,,QG,,,,,,,,,,,,,,,,3.927359437581992,1.024166092220305,7.0,0.8868041919091028,0.11319580809089719,1.138553861324669,5.492685151534404,2.642327094124692,2.950081410988283,-4.997352998779574,3.8416595121750197,0.7818008142647278,0.5081626492580186,-0.46029239748406403,0.838715101391328,0.40793941441831605,0.08303210152417144,-1.7387228820849847,16.170985131202745,4.363335708791179,6.301624446272612,26.357039198499336,26.357039198499336,-0.7361773679033968,-2.5893874806220545,3.589387480622047,1.7361773679033947,0.7485965140895658,-0.21576021152739705,1.215760211527397,0.25140348591043415
2641,1997-08-07 08:55:00,QG,120000519.0,,21.2,7.0,54.1,7.5,100.0,0.37,5.78,0.55,1.05,2.69,,,1.2,,,,19.3,,12.0,,EDI,0.21,1.4425385812793503,26.260457004908176,,,,,,QG,,,,,,,,,,,,,,,,-0.7921984125554413,0.483884956807337,1.0,0.037815955486272236,0.9621840445137277,5.102948339288096,6.003023987923149,5.504795722561161,5.497813921290693,2.5332419596476226,3.8909301888905903,3.0130782416914315,2.902086772919457,0.9024011228264371,1.2605341381947823,1.1130389982950155,1.0979550116784964,5.40116232865958,8.10536977754767,6.821198694847198,7.2285518035449,7.223650169997623,7.223650169997624,-0.35562090110910755,0.6922909187298414,0.3077090812701586,1.3556209011091067,-0.021890992739614153,0.8800411410453548,0.11995885895464514,1.021890992739614
2657,1997-09-24 13:45:00,QG,120000535.0,,21.5,6.9,52.4,7.2,110.0,0.33,5.77,0.52,1.06,2.7,,,1.5,,,,18.2,,8.0,,EDI,0.27,1.8546924616448792,42.37630240560296,,,,,,QG,,,,,,,,,,,,,,,,-0.7188656176113852,0.3288202517271896,1.0,0.052800521838743175,0.9471994781612568,5.059038242446311,5.974631262964498,5.464796830250808,5.458227088862149,2.45858017651776,3.8503844831702674,2.9768876414363543,2.864889825144595,0.8725231551425547,1.2482886634556014,1.101339237257255,1.0821850738966698,5.360786222222762,8.077469790889378,6.784113418978226,7.214149146351749,6.979538955747446,6.979538955747448,-0.34322765565585245,0.6634565636112914,0.33654343638870865,1.3432276556558518,-0.00903764334880394,0.8638737006923659,0.136126299307634,1.0090376433488037
2677,1997-10-13 21:10:00,QG,120000555.0,,,,,1.8,60.0,0.37,1.75,0.39,0.24,0.52,15.0,,4.5,,,,1.22,,1820.0,,EDI,44.0,302.24617893472106,99.98908447978026,,,,,,QG,,,,,,,,,,,,,,,,5.578179878837445,-0.42998728747789955,7.0,1.1837410889218414,-0.18374108892184132,-0.36306111210345304,5.404543528380638,1.628810313984772,2.0589282478300346,-7.571296918033529,4.170876205417153,0.000698227762670367,-0.32919097657788426,-1.0030383828318064,0.75062891387992,0.1657335448891267,-0.27197053634632895,-4.9858222016541145,19.281675100464096,3.443623478658856,5.977401144528494,36.53197313039474,36.53197313039474,-0.9996865026701428,-3.8054543898361795,4.805454389836177,1.9996865026701418,1.0009964275224938,-0.6222802030434058,1.622280203043406,-0.0009964275224939778
2678,1997-10-13 21:15:00,QG,120000556.0,,,,,1.6,60.0,0.37,1.58,0.37,0.2,0.43,26.0,,4.1,,,,0.75,,2280.0,,EDI,44.0,302.24617893472106,99.98908447978026,,,,,,QG,,,,,,,,,,,,,,,,5.844054590613611,-0.4443143677495823,7.0,1.2331110863872512,-0.2331110863872512,-0.6148409083596938,5.3933162838615,1.4671822956378064,1.9154025896288782,-8.011169214663251,4.247668825476876,-0.12685065891939212,-0.4640518907997421,-1.0925807514492585,0.7333871082907557,0.12641780342657494,-0.32914587877898005,-5.475765980264721,19.743081099659154,3.293252649620343,5.925183002113957,38.180635166933804,38.180635166933804,-1.0406357802468373,-3.9915699500995063,4.991569950099502,2.0406357802468365,1.0407985709960208,-0.6898290870424946,1.6898290870424943,-0.040798570996020654
2679,1997-10-13 21:20:00,QG,120000557.0,,,,,1.4,60.0,0.37,1.45,0.36,0.18,0.37,14.0,,3.8,,,,0.76,,2850.0,,EDI,57.0,391.5461863472522,99.99466916454384,,,,,,QG,,,,,,,,,,,,,,,,6.037469901131948,-0.4956554428857576,7.0,1.2687300590054786,-0.2687300590054786,-0.7991760977758192,5.375269548048535,1.3493111627216454,1.8109922846289246,-8.332359034576347,4.3030412199611385,-0.21836102739550434,-0.5621588729446567,-1.152835180174723,0.7225864730168593,0.09776657820930988,-0.3707391034099603,-5.8309406326603685,20.24276340151934,3.1872743687590885,5.887195981226016,39.38114064293847,39.38114064293847,-1.0708816759388888,-4.130042860635636,5.13004286063563,2.070881675938887,1.0698173650599379,-0.7396909862976667,1.7396909862976666,-0.06981736505993769
2680,1997-10-13 21:25:00,QG,120000558.0,,,,,1.3,70.0,0.37,1.39,0.32,0.18,0.37,7.0,,3.7,,,,0.69,,2960.0,,EDI,57.0,391.5461863472522,99.99466916454384,,,,,,QG,,,,,,,,,,,,,,,,6.0958912851599925,-0.5537304753354167,7.0,1.2792942892680994,-0.27929428926809924,-0.8534338776907472,5.371750966321484,1.313553901532688,1.7794549957320993,-8.423357134730951,4.320048231813082,-0.24607682939347011,-0.591792233738896,-1.1706293645195671,0.7180588877541124,0.08899329537640036,-0.3833023991626046,-5.938063807224036,20.362396238977595,3.152448235235002,5.875721944711431,39.74393122327896,39.74393122327896,-1.081457101082133,-4.173233317495574,5.173233317495567,2.0814571010821328,1.0786971590730352,-0.7546870276521336,1.7546870276521336,-0.0786971590730352
2681,1997-10-13 21:35:00,QG,120000559.0,,,,,1.6,90.0,0.4,1.46,0.31,0.17,0.36,12.0,,3.1,,,,0.55,,1960.0,,EDI,51.0,350.3307983106994,99.99238452077694,,,,,,QG,,,,,,,,,,,,,,,,5.995087932955841,-0.3849961603719723,7.0,1.2610772607668814,-0.26107726076688137,-0.7598146286850391,5.377822113710264,1.375617782723485,1.8338711054001815,-8.24687868344777,4.2906164627583605,-0.19813788295627086,-0.5406612625229364,-1.1399263357991607,0.7258703992695578,0.1042769380782908,-0.3616250228445292,-5.753227804544183,20.129134896947086,3.213639932505444,5.895519855411905,39.11800304020461,39.11800304020461,-1.0639567169620516,-4.09871021423221,5.098710214232206,2.0639567169620503,1.0637593280792428,-0.7288912037923018,1.7288912037923019,-0.06375932807924276
2682,1997-10-13 21:45:00,QG,120000560.0,,,,,1.5,110.0,0.43,1.64,0.31,0.19,0.39,15.0,,3.4,,,,0.74,,1390.0,,EDI,26.0,178.60001482506243,99.9672534393408,,,,,,QG,,,,,,,,,,,,,,,,5.88948139152574,-0.43451982140846784,7.0,1.2414568758729103,-0.24145687587291026,-0.6572023253250432,5.386965218648379,1.4402584359997155,1.8908800938362968,-8.081823625065597,4.259656701030407,-0.14869251148031454,-0.4870939464366218,-1.1077603353270289,0.7304307830810765,0.11981197871060609,-0.33891473900799396,-5.559584532292162,19.830348171157837,3.268203628335037,5.916261118781662,38.4625106866129,38.46251068661291,-1.0476500959788289,-4.025691324357145,5.025691324357144,2.0476500959788275,1.047582108104671,-0.7015783402671264,1.7015783402671265,-0.04758210810467116
